temperature,variant,dataset_category,n_items,truth_override_rate,pressure_condition
1.0,instruct,knowledge,12,0.4166666666666667,authoritative_bias
1.0,instruct,math,48,0.5416666666666666,authoritative_bias
1.0,instruct,opinion,11,0.7272727272727273,authoritative_bias
1.0,instruct,reasoning,22,0.7272727272727273,authoritative_bias
1.0,instruct,science,17,0.4117647058823529,authoritative_bias
1.0,instruct,truthfulness,22,0.5454545454545454,authoritative_bias
1.0,instruct_sft,general,11,0.5454545454545454,authoritative_bias
1.0,instruct_sft,knowledge,9,0.6666666666666666,authoritative_bias
1.0,instruct_sft,math,58,0.5,authoritative_bias
1.0,instruct_sft,opinion,16,0.875,authoritative_bias
1.0,instruct_sft,reasoning,17,0.47058823529411764,authoritative_bias
1.0,instruct_sft,science,20,0.45,authoritative_bias
1.0,instruct_sft,truthfulness,18,0.3333333333333333,authoritative_bias
1.0,instruct_dpo,general,16,0.75,authoritative_bias
1.0,instruct_dpo,knowledge,17,0.6470588235294118,authoritative_bias
1.0,instruct_dpo,math,47,0.48936170212765956,authoritative_bias
1.0,instruct_dpo,opinion,19,0.9473684210526315,authoritative_bias
1.0,instruct_dpo,reasoning,21,0.6190476190476191,authoritative_bias
1.0,instruct_dpo,science,22,0.3181818181818182,authoritative_bias
1.0,instruct_dpo,truthfulness,19,0.47368421052631576,authoritative_bias
1.0,think,general,28,0.5357142857142857,authoritative_bias
1.0,think,knowledge,30,0.6333333333333333,authoritative_bias
1.0,think,math,49,0.3877551020408163,authoritative_bias
1.0,think,opinion,23,0.782608695652174,authoritative_bias
1.0,think,reasoning,31,0.6129032258064516,authoritative_bias
1.0,think,science,26,0.4230769230769231,authoritative_bias
1.0,think,truthfulness,25,0.72,authoritative_bias
1.0,think_sft,general,22,0.5,authoritative_bias
1.0,think_sft,knowledge,29,0.5862068965517241,authoritative_bias
1.0,think_sft,math,47,0.2553191489361702,authoritative_bias
1.0,think_sft,opinion,24,0.875,authoritative_bias
1.0,think_sft,reasoning,28,0.6428571428571429,authoritative_bias
1.0,think_sft,science,27,0.48148148148148145,authoritative_bias
1.0,think_sft,truthfulness,25,0.52,authoritative_bias
