idx,prompt_len,repeat_frames,has_repeat_frame,prompt_has_list,comp_len,comp_ngram_overlap,comp_correction,comp_sycophancy,comp_affirm_prefix
13111,319,0,0,0,0,0.0000,0,0,0
13112,377,0,0,0,0,0.0000,0,0,0
13113,160,0,0,0,0,0.0000,0,0,0
13114,171,0,0,0,0,0.0000,0,0,0
13115,293,0,0,0,0,0.0000,0,0,0
13116,367,0,0,0,0,0.0000,0,0,0
13117,373,0,0,0,0,0.0000,0,0,0
13118,190,0,0,0,0,0.0000,0,0,0
13119,194,0,0,0,0,0.0000,0,0,0
13120,204,0,0,0,0,0.0000,0,0,0
13121,367,0,0,0,0,0.0000,0,0,0
13122,254,0,0,0,0,0.0000,0,0,0
13123,373,0,0,0,0,0.0000,0,0,0
13124,197,0,0,0,0,0.0000,0,0,0
13125,374,0,0,0,0,0.0000,0,0,0
13126,367,0,0,0,0,0.0000,0,0,0
13127,377,0,0,0,0,0.0000,0,0,0
13128,368,0,0,0,0,0.0000,0,0,0
13129,158,0,0,0,0,0.0000,0,0,0
13130,359,0,0,0,0,0.0000,0,0,0
13131,55,0,0,0,0,0.0000,0,0,0
13132,966,0,0,0,0,0.0000,0,0,0
13133,249,0,0,0,0,0.0000,0,0,0
13134,810,0,0,0,0,0.0000,0,0,0
13135,368,0,0,0,0,0.0000,0,0,0
13136,161,0,0,0,0,0.0000,0,0,0
13137,237,0,0,0,0,0.0000,0,0,0
13138,187,0,0,0,0,0.0000,0,0,0
13139,347,0,0,0,0,0.0000,0,0,0
13140,371,0,0,0,0,0.0000,0,0,0
13141,148,0,0,0,0,0.0000,0,0,0
13142,216,0,0,0,0,0.0000,0,0,0
13143,661,0,0,0,0,0.0000,0,0,0
13144,218,0,0,0,0,0.0000,0,0,0
13145,558,0,0,0,0,0.0000,0,0,0
13146,652,0,0,0,0,0.0000,0,0,0
13147,379,0,0,0,0,0.0000,0,0,0
13148,750,0,0,0,0,0.0000,0,0,0
13149,213,0,0,0,0,0.0000,0,0,0
13150,261,0,0,0,0,0.0000,0,0,0
13151,768,0,0,0,0,0.0000,0,0,0
13152,206,0,0,0,0,0.0000,0,0,0
13153,368,0,0,0,0,0.0000,0,0,0
13154,600,0,0,0,0,0.0000,0,0,0
13155,713,0,0,0,0,0.0000,0,0,0
13156,483,0,0,0,0,0.0000,0,0,0
13157,253,0,0,0,0,0.0000,0,0,0
13158,371,0,0,0,0,0.0000,0,0,0
13159,168,0,0,0,0,0.0000,0,0,0
13160,187,0,0,0,0,0.0000,0,0,0
13161,172,0,0,0,0,0.0000,0,0,0
13162,379,0,0,0,0,0.0000,0,0,0
13163,430,0,0,0,0,0.0000,0,0,0
13164,482,0,0,0,0,0.0000,0,0,0
13165,144,0,0,0,0,0.0000,0,0,0
13166,171,0,0,0,0,0.0000,0,0,0
13167,225,0,0,0,0,0.0000,0,0,0
13168,368,0,0,0,0,0.0000,0,0,0
13169,166,0,0,0,0,0.0000,0,0,0
13170,202,0,0,0,0,0.0000,0,0,0
13171,373,0,0,0,0,0.0000,0,0,0
13172,206,0,0,0,0,0.0000,0,0,0
13173,362,0,0,0,0,0.0000,0,0,0
13174,158,0,0,0,0,0.0000,0,0,0
13175,379,0,0,0,0,0.0000,0,0,0
13176,367,0,0,0,0,0.0000,0,0,0
13177,739,0,0,0,0,0.0000,0,0,0
13178,377,0,0,0,0,0.0000,0,0,0
13179,351,0,0,0,0,0.0000,0,0,0
13180,113,0,0,0,0,0.0000,0,0,0
13181,367,0,0,0,0,0.0000,0,0,0
13182,204,0,0,0,0,0.0000,0,0,0
13183,373,0,0,0,0,0.0000,0,0,0
13184,202,0,0,0,0,0.0000,0,0,0
13185,302,0,0,0,0,0.0000,0,0,0
13186,200,0,0,0,0,0.0000,0,0,0
13187,367,0,0,0,0,0.0000,0,0,0
13188,362,0,0,0,0,0.0000,0,0,0
13189,154,0,0,0,0,0.0000,0,0,0
13190,164,0,0,0,0,0.0000,0,0,0
13191,377,0,0,0,0,0.0000,0,0,0
13192,379,0,0,0,0,0.0000,0,0,0
13193,257,0,0,0,0,0.0000,0,0,0
13194,226,0,0,0,0,0.0000,0,0,0
13195,193,0,0,0,0,0.0000,0,0,0
13196,150,0,0,0,0,0.0000,0,0,0
13197,191,0,0,0,0,0.0000,0,0,0
13198,371,0,0,0,0,0.0000,0,0,0
13199,734,0,0,0,0,0.0000,0,0,0
13200,737,0,0,0,0,0.0000,0,0,0
13201,139,0,0,0,0,0.0000,0,0,0
13202,113,0,0,0,0,0.0000,0,0,0
13203,187,0,0,0,0,0.0000,0,0,0
13204,449,0,0,0,0,0.0000,0,0,0
13205,362,0,0,0,0,0.0000,0,0,0
13206,151,0,0,0,0,0.0000,0,0,0
13207,193,0,0,0,0,0.0000,0,0,0
13208,146,0,0,0,0,0.0000,0,0,0
13209,181,0,0,0,0,0.0000,0,0,0
13210,210,0,0,0,0,0.0000,0,0,0
13211,425,0,0,0,0,0.0000,0,0,0
13212,373,0,0,0,0,0.0000,0,0,0
13213,198,0,0,0,0,0.0000,0,0,0
13214,204,0,0,0,0,0.0000,0,0,0
13215,325,0,0,0,0,0.0000,0,0,0
13216,367,0,0,0,0,0.0000,0,0,0
13217,128,0,0,0,0,0.0000,0,0,0
13218,374,0,0,0,0,0.0000,0,0,0
13219,374,0,0,0,0,0.0000,0,0,0
13220,519,0,0,0,0,0.0000,0,0,0
13221,721,0,0,0,0,0.0000,0,0,0
13222,402,0,0,0,0,0.0000,0,0,0
13223,401,0,0,0,0,0.0000,0,0,0
13224,235,0,0,0,0,0.0000,0,0,0
13225,251,0,0,0,0,0.0000,0,0,0
13226,737,0,0,0,0,0.0000,0,0,0
13227,408,0,0,0,0,0.0000,0,0,0
13228,367,0,0,0,0,0.0000,0,0,0
13229,452,0,0,0,0,0.0000,0,0,0
13230,762,0,0,0,0,0.0000,0,0,0
13231,311,0,0,0,0,0.0000,0,0,0
13232,183,0,0,0,0,0.0000,0,0,0
13233,684,0,0,0,0,0.0000,0,0,0
13234,190,0,0,0,0,0.0000,0,0,0
13235,367,0,0,0,0,0.0000,0,0,0
13236,374,0,0,0,0,0.0000,0,0,0
13237,734,0,0,0,0,0.0000,0,0,0
13238,139,0,0,0,0,0.0000,0,0,0
13239,762,0,0,0,0,0.0000,0,0,0
13240,740,0,0,0,0,0.0000,0,0,0
13241,151,0,0,0,0,0.0000,0,0,0
13242,188,0,0,0,0,0.0000,0,0,0
13243,212,0,0,0,0,0.0000,0,0,0
13244,217,0,0,0,0,0.0000,0,0,0
13245,379,0,0,0,0,0.0000,0,0,0
13246,379,0,0,0,0,0.0000,0,0,0
13247,226,0,0,0,0,0.0000,0,0,0
13248,232,0,0,0,0,0.0000,0,0,0
13249,174,0,0,0,0,0.0000,0,0,0
13250,169,0,0,0,0,0.0000,0,0,0
13251,189,0,0,0,0,0.0000,0,0,0
13252,221,0,0,0,0,0.0000,0,0,0
13253,738,0,0,0,0,0.0000,0,0,0
13254,216,0,0,0,0,0.0000,0,0,0
13255,527,0,0,0,0,0.0000,0,0,0
13256,301,0,0,0,0,0.0000,0,0,0
13257,209,0,0,0,0,0.0000,0,0,0
13258,161,0,0,0,0,0.0000,0,0,0
13259,367,0,0,0,0,0.0000,0,0,0
13260,684,0,0,0,0,0.0000,0,0,0
13261,379,0,0,0,0,0.0000,0,0,0
13262,379,0,0,0,0,0.0000,0,0,0
13263,301,0,0,0,0,0.0000,0,0,0
13264,362,0,0,0,0,0.0000,0,0,0
13265,187,0,0,0,0,0.0000,0,0,0
13266,193,0,0,0,0,0.0000,0,0,0
13267,165,0,0,0,0,0.0000,0,0,0
13268,374,0,0,0,0,0.0000,0,0,0
13269,379,0,0,0,0,0.0000,0,0,0
13270,243,0,0,0,0,0.0000,0,0,0
13271,362,0,0,0,0,0.0000,0,0,0
13272,373,0,0,0,0,0.0000,0,0,0
13273,434,0,0,0,0,0.0000,0,0,0
13274,281,0,0,0,0,0.0000,0,0,0
13275,222,0,0,0,0,0.0000,0,0,0
13276,365,0,0,0,0,0.0000,0,0,0
13277,373,0,0,0,0,0.0000,0,0,0
13278,379,0,0,0,0,0.0000,0,0,0
13279,373,0,0,0,0,0.0000,0,0,0
13280,154,0,0,0,0,0.0000,0,0,0
13281,346,0,0,0,0,0.0000,0,0,0
13282,190,0,0,0,0,0.0000,0,0,0
13283,446,0,0,0,0,0.0000,0,0,0
13284,132,0,0,0,0,0.0000,0,0,0
13285,531,0,0,0,0,0.0000,0,0,0
13286,212,0,0,0,0,0.0000,0,0,0
13287,54,0,0,0,0,0.0000,0,0,0
13288,85,0,0,0,0,0.0000,0,0,0
13289,264,0,0,0,0,0.0000,0,0,0
13290,164,0,0,0,0,0.0000,0,0,0
13291,365,0,0,0,0,0.0000,0,0,0
13292,168,0,0,0,0,0.0000,0,0,0
13293,373,0,0,0,0,0.0000,0,0,0
13294,151,0,0,0,0,0.0000,0,0,0
13295,540,0,0,0,0,0.0000,0,0,0
13296,373,0,0,0,0,0.0000,0,0,0
13297,367,0,0,0,0,0.0000,0,0,0
13298,207,0,0,0,0,0.0000,0,0,0
13299,157,0,0,0,0,0.0000,0,0,0
13300,263,0,0,0,0,0.0000,0,0,0
13301,379,0,0,0,0,0.0000,0,0,0
13302,257,0,0,0,0,0.0000,0,0,0
13303,374,0,0,0,0,0.0000,0,0,0
13304,170,0,0,0,0,0.0000,0,0,0
13305,379,0,0,0,0,0.0000,0,0,0
13306,236,0,0,0,0,0.0000,0,0,0
13307,154,0,0,0,0,0.0000,0,0,0
13308,374,0,0,0,0,0.0000,0,0,0
13309,350,0,0,0,0,0.0000,0,0,0
13310,285,0,0,0,0,0.0000,0,0,0
13311,158,0,0,0,0,0.0000,0,0,0
13312,365,0,0,0,0,0.0000,0,0,0
13313,699,0,0,0,0,0.0000,0,0,0
13314,377,0,0,0,0,0.0000,0,0,0
13315,373,0,0,0,0,0.0000,0,0,0
13316,190,0,0,0,0,0.0000,0,0,0
13317,242,0,0,0,0,0.0000,0,0,0
13318,367,0,0,0,0,0.0000,0,0,0
13319,207,0,0,0,0,0.0000,0,0,0
13320,223,0,0,0,0,0.0000,0,0,0
13321,301,0,0,0,0,0.0000,0,0,0
13322,133,0,0,0,0,0.0000,0,0,0
13323,371,0,0,0,0,0.0000,0,0,0
13324,61,0,0,0,0,0.0000,0,0,0
13325,572,0,0,0,0,0.0000,0,0,0
13326,734,0,0,0,0,0.0000,0,0,0
13327,362,0,0,0,0,0.0000,0,0,0
13328,367,0,0,0,0,0.0000,0,0,0
13329,260,0,0,0,0,0.0000,0,0,0
13330,365,0,0,0,0,0.0000,0,0,0
13331,367,0,0,0,0,0.0000,0,0,0
13332,403,0,0,0,0,0.0000,0,0,0
13333,428,0,0,0,0,0.0000,0,0,0
13334,423,0,0,0,0,0.0000,0,0,0
13335,325,0,0,0,0,0.0000,0,0,0
13336,184,0,0,0,0,0.0000,0,0,0
13337,367,0,0,0,0,0.0000,0,0,0
13338,379,0,0,0,0,0.0000,0,0,0
13339,119,0,0,0,0,0.0000,0,0,0
13340,179,0,0,0,0,0.0000,0,0,0
13341,165,0,0,0,0,0.0000,0,0,0
13342,256,0,0,0,0,0.0000,0,0,0
13343,362,0,0,0,0,0.0000,0,0,0
13344,157,0,0,0,0,0.0000,0,0,0
13345,204,0,0,0,0,0.0000,0,0,0
13346,227,0,0,0,0,0.0000,0,0,0
13347,374,0,0,0,0,0.0000,0,0,0
13348,192,0,0,0,0,0.0000,0,0,0
13349,486,0,0,0,0,0.0000,0,0,0
13350,215,0,0,0,0,0.0000,0,0,0
13351,379,0,0,0,0,0.0000,0,0,0
13352,151,0,0,0,0,0.0000,0,0,0
13353,421,0,0,0,0,0.0000,0,0,0
13354,371,0,0,0,0,0.0000,0,0,0
13355,450,0,0,0,0,0.0000,0,0,0
13356,367,0,0,0,0,0.0000,0,0,0
13357,367,0,0,0,0,0.0000,0,0,0
13358,373,0,0,0,0,0.0000,0,0,0
13359,371,0,0,0,0,0.0000,0,0,0
13360,362,0,0,0,0,0.0000,0,0,0
13361,162,0,0,0,0,0.0000,0,0,0
13362,738,0,0,0,0,0.0000,0,0,0
13363,551,0,0,0,0,0.0000,0,0,0
13364,503,0,0,0,0,0.0000,0,0,0
13365,301,0,0,0,0,0.0000,0,0,0
13366,405,0,0,0,0,0.0000,0,0,0
13367,179,0,0,0,0,0.0000,0,0,0
13368,362,0,0,0,0,0.0000,0,0,0
13369,164,0,0,0,0,0.0000,0,0,0
13370,472,0,0,0,0,0.0000,0,0,0
13371,190,0,0,0,0,0.0000,0,0,0
13372,373,0,0,0,0,0.0000,0,0,0
13373,196,0,0,0,0,0.0000,0,0,0
13374,558,0,0,0,0,0.0000,0,0,0
13375,212,0,0,0,0,0.0000,0,0,0
13376,408,0,0,0,0,0.0000,0,0,0
13377,301,0,0,0,0,0.0000,0,0,0
13378,414,0,0,0,0,0.0000,0,0,0
13379,279,0,0,0,0,0.0000,0,0,0
13380,161,0,0,0,0,0.0000,0,0,0
13381,153,0,0,0,0,0.0000,0,0,0
13382,173,0,0,0,0,0.0000,0,0,0
13383,379,0,0,0,0,0.0000,0,0,0
13384,375,0,0,0,0,0.0000,0,0,0
13385,128,0,0,0,0,0.0000,0,0,0
13386,117,0,0,0,0,0.0000,0,0,0
13387,367,0,0,0,0,0.0000,0,0,0
13388,377,0,0,0,0,0.0000,0,0,0
13389,367,0,0,0,0,0.0000,0,0,0
13390,362,0,0,0,0,0.0000,0,0,0
13391,166,0,0,0,0,0.0000,0,0,0
13392,150,0,0,0,0,0.0000,0,0,0
13393,267,0,0,0,0,0.0000,0,0,0
13394,394,0,0,0,0,0.0000,0,0,0
13395,58,0,0,0,0,0.0000,0,0,0
13396,198,0,0,0,0,0.0000,0,0,0
13397,452,0,0,0,0,0.0000,0,0,0
13398,210,0,0,0,0,0.0000,0,0,0
13399,190,0,0,0,0,0.0000,0,0,0
13400,178,0,0,0,0,0.0000,0,0,0
13401,55,0,0,0,0,0.0000,0,0,0
13402,171,0,0,0,0,0.0000,0,0,0
13403,295,0,0,0,0,0.0000,0,0,0
13404,180,0,0,0,0,0.0000,0,0,0
13405,209,0,0,0,0,0.0000,0,0,0
13406,186,0,0,0,0,0.0000,0,0,0
13407,213,0,0,0,0,0.0000,0,0,0
13408,365,0,0,0,0,0.0000,0,0,0
13409,799,0,0,0,0,0.0000,0,0,0
13410,270,0,0,0,0,0.0000,0,0,0
13411,374,0,0,0,0,0.0000,0,0,0
13412,55,0,0,0,0,0.0000,0,0,0
13413,166,0,0,0,0,0.0000,0,0,0
13414,164,0,0,0,0,0.0000,0,0,0
13415,508,0,0,0,0,0.0000,0,0,0
13416,226,0,0,0,0,0.0000,0,0,0
13417,368,0,0,0,0,0.0000,0,0,0
13418,373,0,0,0,0,0.0000,0,0,0
13419,150,0,0,0,0,0.0000,0,0,0
13420,389,0,0,0,0,0.0000,0,0,0
13421,301,0,0,0,0,0.0000,0,0,0
13422,220,0,0,0,0,0.0000,0,0,0
13423,327,0,0,0,0,0.0000,0,0,0
13424,374,0,0,0,0,0.0000,0,0,0
13425,198,0,0,0,0,0.0000,0,0,0
13426,167,0,0,0,0,0.0000,0,0,0
13427,203,0,0,0,0,0.0000,0,0,0
13428,503,0,0,0,0,0.0000,0,0,0
13429,805,0,0,0,0,0.0000,0,0,0
13430,187,0,0,0,0,0.0000,0,0,0
13431,726,0,0,0,0,0.0000,0,0,0
13432,234,0,0,0,0,0.0000,0,0,0
13433,171,0,0,0,0,0.0000,0,0,0
13434,367,0,0,0,0,0.0000,0,0,0
13435,379,0,0,0,0,0.0000,0,0,0
13436,267,0,0,0,0,0.0000,0,0,0
13437,379,0,0,0,0,0.0000,0,0,0
13438,201,0,0,0,0,0.0000,0,0,0
13439,374,0,0,0,0,0.0000,0,0,0
13440,414,0,0,0,0,0.0000,0,0,0
13441,219,0,0,0,0,0.0000,0,0,0
13442,314,0,0,0,0,0.0000,0,0,0
13443,584,0,0,0,0,0.0000,0,0,0
13444,191,0,0,0,0,0.0000,0,0,0
13445,146,0,0,0,0,0.0000,0,0,0
13446,721,0,0,0,0,0.0000,0,0,0
13447,415,0,0,0,0,0.0000,0,0,0
13448,193,0,0,0,0,0.0000,0,0,0
13449,287,0,0,0,0,0.0000,0,0,0
13450,588,0,0,0,0,0.0000,0,0,0
13451,365,0,0,0,0,0.0000,0,0,0
13452,371,0,0,0,0,0.0000,0,0,0
13453,724,0,0,0,0,0.0000,0,0,0
13454,139,0,0,0,0,0.0000,0,0,0
13455,236,0,0,0,0,0.0000,0,0,0
13456,371,0,0,0,0,0.0000,0,0,0
13457,379,0,0,0,0,0.0000,0,0,0
13458,603,0,0,0,0,0.0000,0,0,0
13459,373,0,0,0,0,0.0000,0,0,0
13460,367,0,0,0,0,0.0000,0,0,0
13461,150,0,0,0,0,0.0000,0,0,0
13462,182,0,0,0,0,0.0000,0,0,0
13463,181,0,0,0,0,0.0000,0,0,0
13464,373,0,0,0,0,0.0000,0,0,0
13465,362,0,0,0,0,0.0000,0,0,0
13466,367,0,0,0,0,0.0000,0,0,0
13467,362,0,0,0,0,0.0000,0,0,0
13468,232,0,0,0,0,0.0000,0,0,0
13469,362,0,0,0,0,0.0000,0,0,0
13470,65,0,0,0,0,0.0000,0,0,0
13471,432,0,0,0,0,0.0000,0,0,0
13472,232,0,0,0,0,0.0000,0,0,0
13473,365,0,0,0,0,0.0000,0,0,0
13474,362,0,0,0,0,0.0000,0,0,0
13475,147,0,0,0,0,0.0000,0,0,0
13476,222,0,0,0,0,0.0000,0,0,0
13477,113,0,0,0,0,0.0000,0,0,0
13478,247,0,0,0,0,0.0000,0,0,0
13479,335,0,0,0,0,0.0000,0,0,0
13480,379,0,0,0,0,0.0000,0,0,0
13481,379,0,0,0,0,0.0000,0,0,0
13482,194,0,0,0,0,0.0000,0,0,0
13483,778,0,0,0,0,0.0000,0,0,0
13484,150,0,0,0,0,0.0000,0,0,0
13485,234,0,0,0,0,0.0000,0,0,0
13486,367,0,0,0,0,0.0000,0,0,0
13487,734,0,0,0,0,0.0000,0,0,0
13488,362,0,0,0,0,0.0000,0,0,0
13489,367,0,0,0,0,0.0000,0,0,0
13490,367,0,0,0,0,0.0000,0,0,0
13491,734,0,0,0,0,0.0000,0,0,0
13492,616,0,0,0,0,0.0000,0,0,0
13493,365,0,0,0,0,0.0000,0,0,0
13494,158,0,0,0,0,0.0000,0,0,0
13495,214,0,0,0,0,0.0000,0,0,0
13496,379,0,0,0,0,0.0000,0,0,0
13497,738,0,0,0,0,0.0000,0,0,0
13498,725,0,0,0,0,0.0000,0,0,0
13499,156,0,0,0,0,0.0000,0,0,0
13500,379,0,0,0,0,0.0000,0,0,0
13501,367,0,0,0,0,0.0000,0,0,0
13502,625,0,0,0,0,0.0000,0,0,0
13503,255,0,0,0,0,0.0000,0,0,0
13504,169,0,0,0,0,0.0000,0,0,0
13505,755,0,0,0,0,0.0000,0,0,0
13506,292,0,0,0,0,0.0000,0,0,0
13507,162,0,0,0,0,0.0000,0,0,0
13508,371,0,0,0,0,0.0000,0,0,0
13509,362,0,0,0,0,0.0000,0,0,0
13510,725,0,0,0,0,0.0000,0,0,0
13511,301,0,0,0,0,0.0000,0,0,0
13512,379,0,0,0,0,0.0000,0,0,0
13513,362,0,0,0,0,0.0000,0,0,0
13514,724,0,0,0,0,0.0000,0,0,0
13515,182,0,0,0,0,0.0000,0,0,0
13516,149,0,0,0,0,0.0000,0,0,0
13517,373,0,0,0,0,0.0000,0,0,0
13518,149,0,0,0,0,0.0000,0,0,0
13519,379,0,0,0,0,0.0000,0,0,0
13520,368,0,0,0,0,0.0000,0,0,0
13521,323,0,0,0,0,0.0000,0,0,0
13522,379,0,0,0,0,0.0000,0,0,0
13523,208,0,0,0,0,0.0000,0,0,0
13524,208,0,0,0,0,0.0000,0,0,0
13525,56,0,0,0,0,0.0000,0,0,0
13526,150,0,0,0,0,0.0000,0,0,0
13527,373,0,0,0,0,0.0000,0,0,0
13528,285,0,0,0,0,0.0000,0,0,0
13529,374,0,0,0,0,0.0000,0,0,0
13530,334,0,0,0,0,0.0000,0,0,0
13531,379,0,0,0,0,0.0000,0,0,0
13532,152,0,0,0,0,0.0000,0,0,0
13533,169,0,0,0,0,0.0000,0,0,0
13534,373,0,0,0,0,0.0000,0,0,0
13535,301,0,0,0,0,0.0000,0,0,0
13536,187,0,0,0,0,0.0000,0,0,0
13537,379,0,0,0,0,0.0000,0,0,0
13538,379,0,0,0,0,0.0000,0,0,0
13539,179,0,0,0,0,0.0000,0,0,0
13540,738,0,0,0,0,0.0000,0,0,0
13541,156,0,0,0,0,0.0000,0,0,0
13542,427,0,0,0,0,0.0000,0,0,0
13543,138,0,0,0,0,0.0000,0,0,0
13544,367,0,0,0,0,0.0000,0,0,0
13545,183,0,0,0,0,0.0000,0,0,0
13546,253,0,0,0,0,0.0000,0,0,0
13547,243,0,0,0,0,0.0000,0,0,0
13548,208,0,0,0,0,0.0000,0,0,0
13549,249,0,0,0,0,0.0000,0,0,0
13550,166,0,0,0,0,0.0000,0,0,0
13551,724,0,0,0,0,0.0000,0,0,0
13552,85,0,0,0,0,0.0000,0,0,0
13553,373,0,0,0,0,0.0000,0,0,0
13554,223,0,0,0,0,0.0000,0,0,0
13555,365,0,0,0,0,0.0000,0,0,0
13556,252,0,0,0,0,0.0000,0,0,0
13557,224,0,0,0,0,0.0000,0,0,0
13558,303,0,0,0,0,0.0000,0,0,0
13559,762,0,0,0,0,0.0000,0,0,0
13560,625,0,0,0,0,0.0000,0,0,0
13561,204,0,0,0,0,0.0000,0,0,0
13562,365,0,0,0,0,0.0000,0,0,0
13563,202,0,0,0,0,0.0000,0,0,0
13564,620,0,0,0,0,0.0000,0,0,0
13565,191,0,0,0,0,0.0000,0,0,0
13566,373,0,0,0,0,0.0000,0,0,0
13567,368,0,0,0,0,0.0000,0,0,0
13568,160,0,0,0,0,0.0000,0,0,0
13569,169,0,0,0,0,0.0000,0,0,0
13570,112,0,0,0,0,0.0000,0,0,0
13571,201,0,0,0,0,0.0000,0,0,0
13572,190,0,0,0,0,0.0000,0,0,0
13573,379,0,0,0,0,0.0000,0,0,0
13574,368,0,0,0,0,0.0000,0,0,0
13575,147,0,0,0,0,0.0000,0,0,0
13576,191,0,0,0,0,0.0000,0,0,0
13577,373,0,0,0,0,0.0000,0,0,0
13578,426,0,0,0,0,0.0000,0,0,0
13579,373,0,0,0,0,0.0000,0,0,0
13580,277,0,0,0,0,0.0000,0,0,0
13581,360,0,0,0,0,0.0000,0,0,0
13582,374,0,0,0,0,0.0000,0,0,0
13583,152,0,0,0,0,0.0000,0,0,0
13584,434,0,0,0,0,0.0000,0,0,0
13585,260,0,0,0,0,0.0000,0,0,0
13586,192,0,0,0,0,0.0000,0,0,0
13587,252,0,0,0,0,0.0000,0,0,0
13588,124,0,0,0,0,0.0000,0,0,0
13589,301,0,0,0,0,0.0000,0,0,0
13590,268,0,0,0,0,0.0000,0,0,0
13591,124,0,0,0,0,0.0000,0,0,0
13592,128,0,0,0,0,0.0000,0,0,0
13593,132,0,0,0,0,0.0000,0,0,0
13594,379,0,0,0,0,0.0000,0,0,0
13595,172,0,0,0,0,0.0000,0,0,0
13596,379,0,0,0,0,0.0000,0,0,0
13597,413,0,0,0,0,0.0000,0,0,0
13598,210,0,0,0,0,0.0000,0,0,0
13599,536,0,0,0,0,0.0000,0,0,0
13600,164,0,0,0,0,0.0000,0,0,0
13601,348,0,0,0,0,0.0000,0,0,0
13602,194,0,0,0,0,0.0000,0,0,0
13603,157,0,0,0,0,0.0000,0,0,0
13604,155,0,0,0,0,0.0000,0,0,0
13605,374,0,0,0,0,0.0000,0,0,0
13606,568,0,0,0,0,0.0000,0,0,0
13607,379,0,0,0,0,0.0000,0,0,0
13608,762,0,0,0,0,0.0000,0,0,0
13609,171,0,0,0,0,0.0000,0,0,0
13610,206,0,0,0,0,0.0000,0,0,0
13611,365,0,0,0,0,0.0000,0,0,0
13612,203,0,0,0,0,0.0000,0,0,0
13613,151,0,0,0,0,0.0000,0,0,0
13614,726,0,0,0,0,0.0000,0,0,0
13615,721,0,0,0,0,0.0000,0,0,0
13616,759,0,0,0,0,0.0000,0,0,0
13617,379,0,0,0,0,0.0000,0,0,0
13618,865,0,0,0,0,0.0000,0,0,0
13619,367,0,0,0,0,0.0000,0,0,0
13620,157,0,0,0,0,0.0000,0,0,0
13621,362,0,0,0,0,0.0000,0,0,0
13622,377,0,0,0,0,0.0000,0,0,0
13623,248,0,0,0,0,0.0000,0,0,0
13624,373,0,0,0,0,0.0000,0,0,0
13625,173,0,0,0,0,0.0000,0,0,0
13626,373,0,0,0,0,0.0000,0,0,0
13627,721,0,0,0,0,0.0000,0,0,0
13628,373,0,0,0,0,0.0000,0,0,0
13629,201,0,0,0,0,0.0000,0,0,0
13630,217,0,0,0,0,0.0000,0,0,0
13631,373,0,0,0,0,0.0000,0,0,0
13632,373,0,0,0,0,0.0000,0,0,0
13633,362,0,0,0,0,0.0000,0,0,0
13634,367,0,0,0,0,0.0000,0,0,0
13635,374,0,0,0,0,0.0000,0,0,0
13636,368,0,0,0,0,0.0000,0,0,0
13637,165,0,0,0,0,0.0000,0,0,0
13638,367,0,0,0,0,0.0000,0,0,0
13639,371,0,0,0,0,0.0000,0,0,0
13640,171,0,0,0,0,0.0000,0,0,0
13641,400,0,0,0,0,0.0000,0,0,0
13642,379,0,0,0,0,0.0000,0,0,0
13643,191,0,0,0,0,0.0000,0,0,0
13644,373,0,0,0,0,0.0000,0,0,0
13645,202,0,0,0,0,0.0000,0,0,0
13646,367,0,0,0,0,0.0000,0,0,0
13647,373,0,0,0,0,0.0000,0,0,0
13648,204,0,0,0,0,0.0000,0,0,0
13649,195,0,0,0,0,0.0000,0,0,0
13650,304,0,0,0,0,0.0000,0,0,0
13651,114,0,0,0,0,0.0000,0,0,0
13652,215,0,0,0,0,0.0000,0,0,0
13653,689,0,0,0,0,0.0000,0,0,0
13654,160,0,0,0,0,0.0000,0,0,0
13655,428,0,0,0,0,0.0000,0,0,0
13656,163,0,0,0,0,0.0000,0,0,0
13657,55,0,0,0,0,0.0000,0,0,0
13658,721,0,0,0,0,0.0000,0,0,0
13659,305,0,0,0,0,0.0000,0,0,0
13660,246,0,0,0,0,0.0000,0,0,0
13661,224,0,0,0,0,0.0000,0,0,0
13662,625,0,0,0,0,0.0000,0,0,0
13663,368,0,0,0,0,0.0000,0,0,0
13664,295,0,0,0,0,0.0000,0,0,0
13665,367,0,0,0,0,0.0000,0,0,0
13666,353,0,0,0,0,0.0000,0,0,0
13667,373,0,0,0,0,0.0000,0,0,0
13668,367,0,0,0,0,0.0000,0,0,0
13669,236,0,0,0,0,0.0000,0,0,0
13670,188,0,0,0,0,0.0000,0,0,0
13671,194,0,0,0,0,0.0000,0,0,0
13672,693,0,0,0,0,0.0000,0,0,0
13673,222,0,0,0,0,0.0000,0,0,0
13674,402,0,0,0,0,0.0000,0,0,0
13675,367,0,0,0,0,0.0000,0,0,0
13676,368,0,0,0,0,0.0000,0,0,0
13677,168,0,0,0,0,0.0000,0,0,0
13678,161,0,0,0,0,0.0000,0,0,0
13679,399,0,0,0,0,0.0000,0,0,0
13680,230,0,0,0,0,0.0000,0,0,0
13681,158,0,0,0,0,0.0000,0,0,0
13682,159,0,0,0,0,0.0000,0,0,0
13683,374,0,0,0,0,0.0000,0,0,0
13684,209,0,0,0,0,0.0000,0,0,0
13685,237,0,0,0,0,0.0000,0,0,0
13686,166,0,0,0,0,0.0000,0,0,0
13687,373,0,0,0,0,0.0000,0,0,0
13688,367,0,0,0,0,0.0000,0,0,0
13689,373,0,0,0,0,0.0000,0,0,0
13690,199,0,0,0,0,0.0000,0,0,0
