idx,prompt_len,repeat_frames,has_repeat_frame,prompt_has_list,comp_len,comp_ngram_overlap,comp_correction,comp_sycophancy,comp_affirm_prefix
49868,110,0,0,0,0,0.0000,0,0,0
49869,89,0,0,0,0,0.0000,0,0,0
49870,219,0,0,0,0,0.0000,0,0,0
49871,274,0,0,0,0,0.0000,0,0,0
49872,48,0,0,0,0,0.0000,0,0,0
49873,74,0,0,0,0,0.0000,0,0,0
49874,405,0,0,0,0,0.0000,0,0,0
49875,218,0,0,0,0,0.0000,0,0,0
49876,248,0,0,0,0,0.0000,0,0,0
49877,217,0,0,0,0,0.0000,0,0,0
49878,381,0,0,0,0,0.0000,0,0,0
49879,118,0,0,0,0,0.0000,0,0,0
49880,109,0,0,0,0,0.0000,0,0,0
49881,168,0,0,0,0,0.0000,0,0,0
49882,181,0,0,0,0,0.0000,0,0,0
49883,244,0,0,0,0,0.0000,0,0,0
49884,1755,0,0,1,0,0.0000,0,0,0
49885,163,0,0,0,0,0.0000,0,0,0
49886,346,0,0,0,0,0.0000,0,0,0
49887,167,0,0,0,0,0.0000,0,0,0
49888,84,0,0,0,0,0.0000,0,0,0
49889,101,0,0,0,0,0.0000,0,0,0
49890,265,0,0,0,0,0.0000,0,0,0
49891,72,0,0,0,0,0.0000,0,0,0
49892,138,0,0,0,0,0.0000,0,0,0
49893,299,0,0,0,0,0.0000,0,0,0
49894,113,0,0,0,0,0.0000,0,0,0
49895,155,0,0,0,0,0.0000,0,0,0
49896,113,0,0,0,0,0.0000,0,0,0
49897,197,0,0,0,0,0.0000,0,0,0
49898,232,0,0,0,0,0.0000,0,0,0
49899,287,0,0,0,0,0.0000,0,0,0
49900,140,0,0,0,0,0.0000,0,0,0
49901,54,0,0,0,0,0.0000,0,0,0
49902,208,0,0,0,0,0.0000,0,0,0
49903,142,0,0,0,0,0.0000,0,0,0
49904,332,0,0,0,0,0.0000,0,0,0
49905,277,0,0,0,0,0.0000,0,0,0
49906,354,0,0,0,0,0.0000,0,0,0
49907,220,0,0,0,0,0.0000,0,0,0
49908,244,0,0,0,0,0.0000,0,0,0
49909,208,0,0,0,0,0.0000,0,0,0
49910,105,0,0,0,0,0.0000,0,0,0
49911,114,0,0,0,0,0.0000,0,0,0
49912,275,0,0,0,0,0.0000,0,0,0
49913,373,0,0,0,0,0.0000,0,0,0
49914,284,0,0,0,0,0.0000,0,0,0
49915,409,0,0,0,0,0.0000,0,0,0
49916,175,0,0,0,0,0.0000,0,0,0
49917,351,0,0,0,0,0.0000,0,0,0
49918,218,0,0,0,0,0.0000,0,0,0
49919,359,0,0,0,0,0.0000,0,0,0
49920,209,0,0,0,0,0.0000,0,0,0
49921,66,0,0,0,0,0.0000,0,0,0
49922,567,0,0,0,0,0.0000,0,0,0
49923,99,0,0,0,0,0.0000,0,0,0
49924,130,0,0,0,0,0.0000,0,0,0
49925,302,0,0,0,0,0.0000,0,0,0
49926,101,0,0,0,0,0.0000,0,0,0
49927,259,0,0,0,0,0.0000,0,0,0
49928,410,0,0,0,0,0.0000,0,0,0
49929,422,0,0,0,0,0.0000,0,0,0
49930,653,0,0,1,0,0.0000,0,0,0
49931,110,0,0,0,0,0.0000,0,0,0
49932,227,0,0,0,0,0.0000,0,0,0
49933,185,0,0,0,0,0.0000,0,0,0
49934,137,0,0,0,0,0.0000,0,0,0
49935,507,0,0,0,0,0.0000,0,0,0
49936,270,0,0,1,0,0.0000,0,0,0
49937,132,0,0,0,0,0.0000,0,0,0
49938,97,0,0,0,0,0.0000,0,0,0
49939,90,0,0,0,0,0.0000,0,0,0
49940,103,0,0,0,0,0.0000,0,0,0
49941,1644,0,0,0,0,0.0000,0,0,0
49942,425,0,0,0,0,0.0000,0,0,0
49943,358,0,0,0,0,0.0000,0,0,0
49944,439,0,0,0,0,0.0000,0,0,0
49945,151,0,0,0,0,0.0000,0,0,0
49946,249,0,0,0,0,0.0000,0,0,0
49947,235,0,0,0,0,0.0000,0,0,0
49948,160,0,0,0,0,0.0000,0,0,0
49949,93,0,0,0,0,0.0000,0,0,0
49950,230,0,0,0,0,0.0000,0,0,0
49951,194,0,0,0,0,0.0000,0,0,0
49952,121,0,0,0,0,0.0000,0,0,0
49953,87,0,0,0,0,0.0000,0,0,0
49954,55,0,0,0,0,0.0000,0,0,0
49955,229,0,0,0,0,0.0000,0,0,0
49956,549,0,0,0,0,0.0000,0,0,0
49957,187,0,0,0,0,0.0000,0,0,0
49958,236,0,0,0,0,0.0000,0,0,0
49959,286,0,0,0,0,0.0000,0,0,0
49960,182,0,0,0,0,0.0000,0,0,0
49961,187,0,0,0,0,0.0000,0,0,0
49962,96,0,0,0,0,0.0000,0,0,0
49963,460,0,0,0,0,0.0000,0,0,0
49964,126,0,0,0,0,0.0000,0,0,0
49965,110,0,0,0,0,0.0000,0,0,0
49966,356,0,0,0,0,0.0000,0,0,0
49967,291,0,0,0,0,0.0000,0,0,0
49968,44,0,0,0,0,0.0000,0,0,0
49969,100,0,0,0,0,0.0000,0,0,0
49970,363,0,0,0,0,0.0000,0,0,0
49971,249,0,0,0,0,0.0000,0,0,0
49972,376,0,0,0,0,0.0000,0,0,0
49973,55,0,0,0,0,0.0000,0,0,0
49974,265,0,0,0,0,0.0000,0,0,0
49975,42,0,0,0,0,0.0000,0,0,0
49976,133,0,0,0,0,0.0000,0,0,0
49977,184,0,0,0,0,0.0000,0,0,0
49978,105,0,0,0,0,0.0000,0,0,0
49979,306,0,0,0,0,0.0000,0,0,0
49980,201,0,0,0,0,0.0000,0,0,0
49981,141,0,0,0,0,0.0000,0,0,0
49982,119,0,0,0,0,0.0000,0,0,0
49983,109,0,0,0,0,0.0000,0,0,0
49984,250,0,0,0,0,0.0000,0,0,0
49985,92,0,0,0,0,0.0000,0,0,0
49986,127,0,0,0,0,0.0000,0,0,0
49987,592,0,0,0,0,0.0000,0,0,0
49988,338,0,0,0,0,0.0000,0,0,0
49989,164,0,0,0,0,0.0000,0,0,0
49990,363,0,0,0,0,0.0000,0,0,0
49991,2263,0,0,1,0,0.0000,0,0,0
49992,324,0,0,0,0,0.0000,0,0,0
49993,414,0,0,0,0,0.0000,0,0,0
49994,103,0,0,0,0,0.0000,0,0,0
49995,221,0,0,0,0,0.0000,0,0,0
49996,216,0,0,0,0,0.0000,0,0,0
49997,125,0,0,0,0,0.0000,0,0,0
49998,256,0,0,0,0,0.0000,0,0,0
49999,125,0,0,0,0,0.0000,0,0,0
50000,259,0,0,0,0,0.0000,0,0,0
50001,189,0,0,0,0,0.0000,0,0,0
50002,174,0,0,0,0,0.0000,0,0,0
50003,114,0,0,0,0,0.0000,0,0,0
50004,84,0,0,0,0,0.0000,0,0,0
50005,191,0,0,0,0,0.0000,0,0,0
50006,474,0,0,0,0,0.0000,0,0,0
50007,213,0,0,0,0,0.0000,0,0,0
50008,218,0,0,0,0,0.0000,0,0,0
50009,46,0,0,0,0,0.0000,0,0,0
50010,206,0,0,0,0,0.0000,0,0,0
50011,183,0,0,0,0,0.0000,0,0,0
50012,54,0,0,0,0,0.0000,0,0,0
50013,149,0,0,0,0,0.0000,0,0,0
50014,59,0,0,0,0,0.0000,0,0,0
50015,116,0,0,0,0,0.0000,0,0,0
50016,254,0,0,0,0,0.0000,0,0,0
50017,126,0,0,0,0,0.0000,0,0,0
50018,483,0,0,0,0,0.0000,0,0,0
50019,136,0,0,0,0,0.0000,0,0,0
50020,535,0,0,0,0,0.0000,0,0,0
50021,119,0,0,0,0,0.0000,0,0,0
50022,147,0,0,0,0,0.0000,0,0,0
50023,76,0,0,0,0,0.0000,0,0,0
50024,390,0,0,0,0,0.0000,0,0,0
50025,720,0,0,0,0,0.0000,0,0,0
50026,344,0,0,0,0,0.0000,0,0,0
50027,292,0,0,0,0,0.0000,0,0,0
50028,211,0,0,0,0,0.0000,0,0,0
50029,198,0,0,0,0,0.0000,0,0,0
50030,116,0,0,0,0,0.0000,0,0,0
50031,375,0,0,0,0,0.0000,0,0,0
50032,97,0,0,0,0,0.0000,0,0,0
50033,410,0,0,0,0,0.0000,0,0,0
50034,207,0,0,0,0,0.0000,0,0,0
50035,137,0,0,0,0,0.0000,0,0,0
50036,159,0,0,0,0,0.0000,0,0,0
50037,231,0,0,0,0,0.0000,0,0,0
50038,161,0,0,0,0,0.0000,0,0,0
50039,254,0,0,0,0,0.0000,0,0,0
50040,258,0,0,0,0,0.0000,0,0,0
50041,233,0,0,0,0,0.0000,0,0,0
50042,98,0,0,0,0,0.0000,0,0,0
50043,269,0,0,0,0,0.0000,0,0,0
50044,472,0,0,0,0,0.0000,0,0,0
50045,99,0,0,0,0,0.0000,0,0,0
50046,134,0,0,0,0,0.0000,0,0,0
50047,293,0,0,1,0,0.0000,0,0,0
50048,167,0,0,0,0,0.0000,0,0,0
50049,302,0,0,0,0,0.0000,0,0,0
50050,536,0,0,0,0,0.0000,0,0,0
50051,199,0,0,0,0,0.0000,0,0,0
50052,254,0,0,0,0,0.0000,0,0,0
50053,466,0,0,0,0,0.0000,0,0,0
50054,190,0,0,0,0,0.0000,0,0,0
50055,50,0,0,0,0,0.0000,0,0,0
50056,484,0,0,0,0,0.0000,0,0,0
50057,333,0,0,0,0,0.0000,0,0,0
50058,211,0,0,0,0,0.0000,0,0,0
50059,140,0,0,0,0,0.0000,0,0,0
50060,51,0,0,0,0,0.0000,0,0,0
50061,513,0,0,0,0,0.0000,0,0,0
50062,188,0,0,0,0,0.0000,0,0,0
50063,334,0,0,0,0,0.0000,0,0,0
50064,223,0,0,0,0,0.0000,0,0,0
50065,168,0,0,0,0,0.0000,0,0,0
50066,95,0,0,0,0,0.0000,0,0,0
50067,55,0,0,0,0,0.0000,0,0,0
50068,220,0,0,0,0,0.0000,0,0,0
50069,263,0,0,0,0,0.0000,0,0,0
50070,512,0,0,0,0,0.0000,0,0,0
50071,597,0,0,0,0,0.0000,0,0,0
50072,84,0,0,0,0,0.0000,0,0,0
50073,419,0,0,0,0,0.0000,0,0,0
50074,324,0,0,0,0,0.0000,0,0,0
50075,147,0,0,0,0,0.0000,0,0,0
50076,183,0,0,0,0,0.0000,0,0,0
50077,139,0,0,0,0,0.0000,0,0,0
50078,78,0,0,0,0,0.0000,0,0,0
50079,62,0,0,0,0,0.0000,0,0,0
50080,255,0,0,0,0,0.0000,0,0,0
50081,250,0,0,0,0,0.0000,0,0,0
50082,293,0,0,0,0,0.0000,0,0,0
50083,229,0,0,0,0,0.0000,0,0,0
50084,244,0,0,0,0,0.0000,0,0,0
50085,322,0,0,0,0,0.0000,0,0,0
50086,167,0,0,0,0,0.0000,0,0,0
50087,183,0,0,0,0,0.0000,0,0,0
50088,561,0,0,0,0,0.0000,0,0,0
50089,309,0,0,0,0,0.0000,0,0,0
50090,93,0,0,0,0,0.0000,0,0,0
50091,250,0,0,0,0,0.0000,0,0,0
50092,173,0,0,0,0,0.0000,0,0,0
50093,368,0,0,0,0,0.0000,0,0,0
50094,179,0,0,0,0,0.0000,0,0,0
50095,75,0,0,0,0,0.0000,0,0,0
50096,56,0,0,0,0,0.0000,0,0,0
50097,288,0,0,0,0,0.0000,0,0,0
50098,65,0,0,0,0,0.0000,0,0,0
50099,293,0,0,0,0,0.0000,0,0,0
50100,1871,0,0,1,0,0.0000,0,0,0
50101,227,0,0,0,0,0.0000,0,0,0
50102,200,0,0,0,0,0.0000,0,0,0
50103,61,0,0,0,0,0.0000,0,0,0
50104,111,0,0,0,0,0.0000,0,0,0
50105,113,0,0,0,0,0.0000,0,0,0
50106,251,0,0,0,0,0.0000,0,0,0
50107,192,0,0,0,0,0.0000,0,0,0
50108,152,0,0,0,0,0.0000,0,0,0
50109,265,0,0,0,0,0.0000,0,0,0
50110,124,0,0,0,0,0.0000,0,0,0
50111,183,0,0,0,0,0.0000,0,0,0
50112,125,0,0,0,0,0.0000,0,0,0
50113,412,0,0,0,0,0.0000,0,0,0
50114,131,0,0,0,0,0.0000,0,0,0
50115,95,0,0,0,0,0.0000,0,0,0
50116,395,0,0,0,0,0.0000,0,0,0
50117,367,0,0,0,0,0.0000,0,0,0
50118,325,0,0,0,0,0.0000,0,0,0
50119,55,0,0,0,0,0.0000,0,0,0
50120,290,0,0,0,0,0.0000,0,0,0
50121,256,0,0,0,0,0.0000,0,0,0
50122,309,0,0,0,0,0.0000,0,0,0
50123,373,0,0,0,0,0.0000,0,0,0
50124,165,0,0,0,0,0.0000,0,0,0
50125,303,0,0,0,0,0.0000,0,0,0
50126,384,0,0,0,0,0.0000,0,0,0
50127,367,0,0,0,0,0.0000,0,0,0
50128,102,0,0,0,0,0.0000,0,0,0
50129,305,0,0,0,0,0.0000,0,0,0
50130,178,0,0,0,0,0.0000,0,0,0
50131,192,0,0,0,0,0.0000,0,0,0
50132,103,0,0,0,0,0.0000,0,0,0
50133,114,0,0,0,0,0.0000,0,0,0
50134,140,0,0,0,0,0.0000,0,0,0
50135,146,0,0,0,0,0.0000,0,0,0
50136,133,0,0,0,0,0.0000,0,0,0
50137,115,0,0,0,0,0.0000,0,0,0
50138,132,0,0,0,0,0.0000,0,0,0
50139,187,0,0,0,0,0.0000,0,0,0
50140,210,0,0,0,0,0.0000,0,0,0
50141,130,0,0,0,0,0.0000,0,0,0
50142,102,0,0,0,0,0.0000,0,0,0
50143,614,0,0,0,0,0.0000,0,0,0
50144,244,0,0,0,0,0.0000,0,0,0
50145,124,0,0,0,0,0.0000,0,0,0
50146,120,0,0,0,0,0.0000,0,0,0
50147,430,0,0,0,0,0.0000,0,0,0
50148,152,0,0,0,0,0.0000,0,0,0
50149,232,0,0,0,0,0.0000,0,0,0
50150,279,0,0,0,0,0.0000,0,0,0
50151,200,0,0,0,0,0.0000,0,0,0
50152,539,0,0,0,0,0.0000,0,0,0
50153,144,0,0,0,0,0.0000,0,0,0
50154,339,0,0,0,0,0.0000,0,0,0
50155,161,0,0,0,0,0.0000,0,0,0
50156,78,0,0,0,0,0.0000,0,0,0
50157,178,0,0,0,0,0.0000,0,0,0
50158,120,0,0,0,0,0.0000,0,0,0
50159,169,0,0,0,0,0.0000,0,0,0
50160,253,0,0,0,0,0.0000,0,0,0
50161,102,0,0,0,0,0.0000,0,0,0
50162,115,0,0,0,0,0.0000,0,0,0
50163,135,0,0,0,0,0.0000,0,0,0
50164,159,0,0,0,0,0.0000,0,0,0
50165,330,0,0,0,0,0.0000,0,0,0
50166,256,0,0,1,0,0.0000,0,0,0
50167,210,0,0,0,0,0.0000,0,0,0
50168,156,0,0,0,0,0.0000,0,0,0
50169,190,0,0,0,0,0.0000,0,0,0
50170,282,0,0,0,0,0.0000,0,0,0
50171,200,0,0,0,0,0.0000,0,0,0
50172,169,0,0,0,0,0.0000,0,0,0
50173,113,0,0,0,0,0.0000,0,0,0
50174,231,0,0,0,0,0.0000,0,0,0
50175,72,0,0,0,0,0.0000,0,0,0
50176,246,0,0,0,0,0.0000,0,0,0
50177,161,0,0,0,0,0.0000,0,0,0
50178,216,0,0,0,0,0.0000,0,0,0
50179,112,0,0,0,0,0.0000,0,0,0
50180,188,0,0,0,0,0.0000,0,0,0
50181,267,0,0,0,0,0.0000,0,0,0
50182,139,0,0,0,0,0.0000,0,0,0
50183,568,0,0,0,0,0.0000,0,0,0
50184,465,0,0,0,0,0.0000,0,0,0
50185,289,0,0,0,0,0.0000,0,0,0
50186,73,0,0,0,0,0.0000,0,0,0
50187,140,0,0,0,0,0.0000,0,0,0
50188,117,0,0,0,0,0.0000,0,0,0
50189,184,0,0,0,0,0.0000,0,0,0
50190,133,0,0,0,0,0.0000,0,0,0
50191,285,0,0,0,0,0.0000,0,0,0
50192,64,0,0,0,0,0.0000,0,0,0
50193,85,0,0,0,0,0.0000,0,0,0
50194,198,0,0,0,0,0.0000,0,0,0
50195,308,0,0,0,0,0.0000,0,0,0
50196,300,0,0,0,0,0.0000,0,0,0
50197,308,0,0,0,0,0.0000,0,0,0
50198,151,0,0,0,0,0.0000,0,0,0
50199,123,0,0,0,0,0.0000,0,0,0
50200,47,0,0,0,0,0.0000,0,0,0
50201,216,0,0,0,0,0.0000,0,0,0
50202,569,0,0,0,0,0.0000,0,0,0
50203,295,0,0,0,0,0.0000,0,0,0
50204,160,0,0,0,0,0.0000,0,0,0
50205,71,0,0,0,0,0.0000,0,0,0
50206,561,0,0,0,0,0.0000,0,0,0
50207,338,0,0,0,0,0.0000,0,0,0
50208,202,0,0,0,0,0.0000,0,0,0
50209,177,0,0,0,0,0.0000,0,0,0
50210,492,0,0,0,0,0.0000,0,0,0
50211,76,0,0,0,0,0.0000,0,0,0
50212,135,0,0,0,0,0.0000,0,0,0
50213,240,0,0,0,0,0.0000,0,0,0
50214,91,0,0,0,0,0.0000,0,0,0
50215,348,0,0,0,0,0.0000,0,0,0
50216,235,0,0,0,0,0.0000,0,0,0
50217,265,0,0,0,0,0.0000,0,0,0
50218,115,0,0,0,0,0.0000,0,0,0
50219,98,0,0,0,0,0.0000,0,0,0
50220,416,0,0,0,0,0.0000,0,0,0
50221,268,0,0,0,0,0.0000,0,0,0
50222,99,0,0,0,0,0.0000,0,0,0
50223,158,0,0,0,0,0.0000,0,0,0
50224,76,0,0,0,0,0.0000,0,0,0
50225,176,0,0,0,0,0.0000,0,0,0
50226,220,0,0,0,0,0.0000,0,0,0
50227,111,0,0,0,0,0.0000,0,0,0
50228,661,0,0,0,0,0.0000,0,0,0
50229,215,0,0,0,0,0.0000,0,0,0
50230,97,0,0,0,0,0.0000,0,0,0
50231,253,0,0,0,0,0.0000,0,0,0
50232,315,0,0,0,0,0.0000,0,0,0
50233,81,0,0,0,0,0.0000,0,0,0
50234,95,0,0,0,0,0.0000,0,0,0
50235,489,0,0,0,0,0.0000,0,0,0
50236,124,0,0,0,0,0.0000,0,0,0
50237,313,0,0,0,0,0.0000,0,0,0
50238,185,0,0,0,0,0.0000,0,0,0
50239,393,0,0,0,0,0.0000,0,0,0
50240,213,0,0,0,0,0.0000,0,0,0
50241,285,0,0,0,0,0.0000,0,0,0
50242,343,0,0,0,0,0.0000,0,0,0
50243,72,0,0,0,0,0.0000,0,0,0
50244,378,0,0,0,0,0.0000,0,0,0
50245,186,0,0,0,0,0.0000,0,0,0
50246,308,0,0,0,0,0.0000,0,0,0
50247,431,0,0,0,0,0.0000,0,0,0
50248,181,0,0,0,0,0.0000,0,0,0
50249,153,0,0,0,0,0.0000,0,0,0
50250,196,0,0,0,0,0.0000,0,0,0
50251,81,0,0,0,0,0.0000,0,0,0
50252,145,0,0,0,0,0.0000,0,0,0
50253,201,0,0,0,0,0.0000,0,0,0
50254,1725,0,0,1,0,0.0000,0,0,0
50255,316,0,0,0,0,0.0000,0,0,0
50256,128,0,0,0,0,0.0000,0,0,0
50257,172,0,0,0,0,0.0000,0,0,0
50258,123,0,0,0,0,0.0000,0,0,0
50259,255,0,0,0,0,0.0000,0,0,0
50260,81,0,0,0,0,0.0000,0,0,0
50261,265,0,0,1,0,0.0000,0,0,0
50262,75,0,0,0,0,0.0000,0,0,0
50263,262,0,0,0,0,0.0000,0,0,0
50264,346,0,0,0,0,0.0000,0,0,0
50265,67,0,0,0,0,0.0000,0,0,0
50266,354,0,0,0,0,0.0000,0,0,0
50267,134,0,0,0,0,0.0000,0,0,0
50268,137,0,0,0,0,0.0000,0,0,0
50269,213,0,0,0,0,0.0000,0,0,0
50270,238,0,0,0,0,0.0000,0,0,0
50271,128,0,0,0,0,0.0000,0,0,0
50272,91,0,0,0,0,0.0000,0,0,0
50273,717,0,0,0,0,0.0000,0,0,0
50274,141,0,0,0,0,0.0000,0,0,0
50275,265,0,0,0,0,0.0000,0,0,0
50276,352,0,0,0,0,0.0000,0,0,0
50277,270,0,0,0,0,0.0000,0,0,0
50278,225,0,0,0,0,0.0000,0,0,0
50279,118,0,0,0,0,0.0000,0,0,0
50280,126,0,0,0,0,0.0000,0,0,0
50281,145,0,0,0,0,0.0000,0,0,0
50282,63,0,0,0,0,0.0000,0,0,0
50283,239,0,0,0,0,0.0000,0,0,0
50284,313,0,0,0,0,0.0000,0,0,0
50285,226,0,0,0,0,0.0000,0,0,0
50286,314,0,0,0,0,0.0000,0,0,0
50287,365,0,0,0,0,0.0000,0,0,0
50288,266,0,0,0,0,0.0000,0,0,0
50289,170,0,0,0,0,0.0000,0,0,0
50290,161,0,0,0,0,0.0000,0,0,0
50291,99,0,0,0,0,0.0000,0,0,0
50292,62,0,0,0,0,0.0000,0,0,0
50293,74,0,0,0,0,0.0000,0,0,0
50294,2022,0,0,1,0,0.0000,0,0,0
50295,116,0,0,0,0,0.0000,0,0,0
50296,98,0,0,0,0,0.0000,0,0,0
50297,118,0,0,0,0,0.0000,0,0,0
50298,60,0,0,0,0,0.0000,0,0,0
50299,1199,0,0,0,0,0.0000,0,0,0
50300,235,0,0,0,0,0.0000,0,0,0
50301,129,0,0,0,0,0.0000,0,0,0
50302,548,0,0,0,0,0.0000,0,0,0
50303,158,0,0,0,0,0.0000,0,0,0
50304,107,0,0,0,0,0.0000,0,0,0
50305,111,0,0,0,0,0.0000,0,0,0
50306,96,0,0,0,0,0.0000,0,0,0
50307,252,0,0,0,0,0.0000,0,0,0
50308,89,0,0,0,0,0.0000,0,0,0
50309,589,0,0,0,0,0.0000,0,0,0
50310,260,0,0,0,0,0.0000,0,0,0
50311,187,0,0,0,0,0.0000,0,0,0
50312,249,0,0,0,0,0.0000,0,0,0
50313,667,0,0,1,0,0.0000,0,0,0
50314,339,0,0,0,0,0.0000,0,0,0
50315,266,0,0,0,0,0.0000,0,0,0
50316,190,0,0,0,0,0.0000,0,0,0
50317,181,0,0,0,0,0.0000,0,0,0
50318,177,0,0,0,0,0.0000,0,0,0
50319,236,0,0,0,0,0.0000,0,0,0
50320,249,0,0,0,0,0.0000,0,0,0
50321,222,0,0,0,0,0.0000,0,0,0
50322,301,0,0,0,0,0.0000,0,0,0
50323,446,0,0,0,0,0.0000,0,0,0
50324,82,0,0,0,0,0.0000,0,0,0
50325,238,0,0,0,0,0.0000,0,0,0
50326,212,0,0,0,0,0.0000,0,0,0
50327,121,0,0,0,0,0.0000,0,0,0
50328,150,0,0,0,0,0.0000,0,0,0
50329,195,0,0,0,0,0.0000,0,0,0
50330,377,0,0,0,0,0.0000,0,0,0
50331,216,0,0,0,0,0.0000,0,0,0
50332,93,0,0,0,0,0.0000,0,0,0
50333,165,0,0,0,0,0.0000,0,0,0
50334,1311,0,0,1,0,0.0000,0,0,0
50335,97,0,0,0,0,0.0000,0,0,0
50336,367,0,0,0,0,0.0000,0,0,0
50337,120,0,0,0,0,0.0000,0,0,0
50338,131,0,0,0,0,0.0000,0,0,0
50339,149,0,0,0,0,0.0000,0,0,0
50340,199,0,0,0,0,0.0000,0,0,0
50341,140,0,0,0,0,0.0000,0,0,0
50342,288,0,0,0,0,0.0000,0,0,0
50343,191,0,0,0,0,0.0000,0,0,0
50344,194,0,0,0,0,0.0000,0,0,0
50345,230,0,0,0,0,0.0000,0,0,0
50346,108,0,0,0,0,0.0000,0,0,0
50347,212,0,0,0,0,0.0000,0,0,0
50348,344,0,0,0,0,0.0000,0,0,0
50349,215,0,0,0,0,0.0000,0,0,0
50350,257,0,0,0,0,0.0000,0,0,0
50351,212,0,0,0,0,0.0000,0,0,0
50352,152,0,0,0,0,0.0000,0,0,0
50353,341,0,0,0,0,0.0000,0,0,0
50354,94,0,0,0,0,0.0000,0,0,0
50355,414,0,0,0,0,0.0000,0,0,0
50356,138,0,0,0,0,0.0000,0,0,0
50357,217,0,0,0,0,0.0000,0,0,0
50358,71,0,0,0,0,0.0000,0,0,0
50359,101,0,0,0,0,0.0000,0,0,0
50360,138,0,0,0,0,0.0000,0,0,0
50361,310,0,0,0,0,0.0000,0,0,0
50362,230,0,0,0,0,0.0000,0,0,0
50363,626,0,0,0,0,0.0000,0,0,0
50364,208,0,0,0,0,0.0000,0,0,0
50365,360,0,0,0,0,0.0000,0,0,0
50366,58,0,0,0,0,0.0000,0,0,0
50367,242,0,0,0,0,0.0000,0,0,0
50368,148,0,0,0,0,0.0000,0,0,0
50369,149,0,0,0,0,0.0000,0,0,0
50370,259,0,0,1,0,0.0000,0,0,0
50371,196,0,0,0,0,0.0000,0,0,0
50372,118,0,0,0,0,0.0000,0,0,0
50373,110,0,0,0,0,0.0000,0,0,0
50374,55,0,0,0,0,0.0000,0,0,0
50375,446,0,0,0,0,0.0000,0,0,0
50376,80,0,0,0,0,0.0000,0,0,0
50377,232,0,0,0,0,0.0000,0,0,0
50378,91,0,0,0,0,0.0000,0,0,0
50379,239,0,0,0,0,0.0000,0,0,0
50380,183,0,0,0,0,0.0000,0,0,0
50381,207,0,0,0,0,0.0000,0,0,0
50382,218,0,0,0,0,0.0000,0,0,0
50383,130,0,0,0,0,0.0000,0,0,0
50384,264,0,0,0,0,0.0000,0,0,0
50385,309,0,0,0,0,0.0000,0,0,0
50386,81,0,0,0,0,0.0000,0,0,0
50387,272,0,0,0,0,0.0000,0,0,0
50388,185,0,0,0,0,0.0000,0,0,0
50389,254,0,0,0,0,0.0000,0,0,0
50390,79,0,0,0,0,0.0000,0,0,0
50391,259,0,0,0,0,0.0000,0,0,0
50392,120,0,0,0,0,0.0000,0,0,0
50393,204,0,0,0,0,0.0000,0,0,0
50394,88,0,0,0,0,0.0000,0,0,0
50395,177,0,0,0,0,0.0000,0,0,0
50396,226,0,0,0,0,0.0000,0,0,0
50397,172,0,0,0,0,0.0000,0,0,0
50398,213,0,0,0,0,0.0000,0,0,0
50399,24,0,0,0,0,0.0000,0,0,0
50400,145,0,0,0,0,0.0000,0,0,0
50401,70,0,0,0,0,0.0000,0,0,0
50402,80,0,0,0,0,0.0000,0,0,0
50403,153,0,0,0,0,0.0000,0,0,0
50404,123,0,0,0,0,0.0000,0,0,0
50405,254,0,0,0,0,0.0000,0,0,0
50406,170,0,0,0,0,0.0000,0,0,0
50407,102,0,0,0,0,0.0000,0,0,0
50408,248,0,0,0,0,0.0000,0,0,0
50409,410,0,0,0,0,0.0000,0,0,0
50410,92,0,0,0,0,0.0000,0,0,0
50411,227,0,0,0,0,0.0000,0,0,0
50412,218,0,0,0,0,0.0000,0,0,0
50413,260,0,0,0,0,0.0000,0,0,0
50414,123,0,0,0,0,0.0000,0,0,0
50415,98,0,0,0,0,0.0000,0,0,0
50416,116,0,0,0,0,0.0000,0,0,0
50417,458,0,0,0,0,0.0000,0,0,0
50418,112,0,0,0,0,0.0000,0,0,0
50419,220,0,0,0,0,0.0000,0,0,0
50420,364,0,0,0,0,0.0000,0,0,0
50421,227,0,0,0,0,0.0000,0,0,0
50422,145,0,0,0,0,0.0000,0,0,0
50423,149,0,0,0,0,0.0000,0,0,0
50424,795,0,0,0,0,0.0000,0,0,0
50425,495,0,0,0,0,0.0000,0,0,0
50426,2028,0,0,1,0,0.0000,0,0,0
50427,249,0,0,0,0,0.0000,0,0,0
50428,379,0,0,0,0,0.0000,0,0,0
50429,141,0,0,0,0,0.0000,0,0,0
50430,270,0,0,0,0,0.0000,0,0,0
50431,474,0,0,0,0,0.0000,0,0,0
50432,321,0,0,0,0,0.0000,0,0,0
50433,99,0,0,0,0,0.0000,0,0,0
50434,131,0,0,0,0,0.0000,0,0,0
50435,145,0,0,0,0,0.0000,0,0,0
50436,97,0,0,0,0,0.0000,0,0,0
50437,148,0,0,0,0,0.0000,0,0,0
50438,372,0,0,0,0,0.0000,0,0,0
50439,137,0,0,0,0,0.0000,0,0,0
50440,84,0,0,0,0,0.0000,0,0,0
50441,622,0,0,0,0,0.0000,0,0,0
50442,113,0,0,0,0,0.0000,0,0,0
50443,441,0,0,1,0,0.0000,0,0,0
50444,452,0,0,0,0,0.0000,0,0,0
50445,396,0,0,0,0,0.0000,0,0,0
50446,131,0,0,0,0,0.0000,0,0,0
